timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-02T23:06:04,judge_HyDE,6360378d-639b-4681-9877-be1fbe48cac6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1042.9477010071278,0.004650469064568466,4.458966696103474e-06,37.078029267463606,234.60145828037565,20.0,0.010244706373440791,0.06721568266139855,0.0055259073760257,0.08298629641086502,0.0,France,FRA,pays de la loire,,,Linux-6.8.0-90-generic-x86_64-with-glibc2.39,3.12.6,3.2.5,64,Intel(R) Xeon(R) Gold 6426Y,2,2 x NVIDIA RTX 4500 Ada Generation,-1.5534,47.2172,62.413272857666016,machine,4.961538461538462,96.39134615384616,39.55490384615384,24.68534982754634,N,1.0,0.0
