timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-03T18:20:29,judge_DPR,c2c8a8a3-d2c0-41d6-908d-d13796555026,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,158.29351307199977,0.0006989845283551285,4.415749671543366e-06,32.5,240.97815499166515,10.0,0.0014289783470895414,0.010604522650278003,0.0004396789015444331,0.012473179898911979,0.0,France,FRA,pays de la loire,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.6,16,AMD Ryzen 7 9700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 5070 Ti,-1.4841,47.248,15.179862976074219,machine,6.434177215189874,95.51898734177215,60.76772151898734,9.222663855250877,N,1.0,0.0
